w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[1.5],[-0.5],[-0.02529739],[6.03734853],[0.01162796],[0.00922324],[1.],[-0.02419485],[0.],[5.46618439],[5.97340583]
[1.5],[-0.5],[-0.0008588],[6.03216366],[0.01159609],[0.00919812],[1.],[-0.02692153],[0.],[5.46928939],[5.97436758]
[1.5],[-0.5],[0.01479376],[6.12140201],[0.01158729],[0.00923807],[1.],[-0.02258779],[0.],[5.47286692],[5.97677425]
[1.5],[-0.5],[0.01797992],[6.23146431],[0.01158953],[0.00930845],[0.87495103],[-0.01499804],[0.],[5.47702863],[5.98094304]
[1.5],[-0.5],[0.00287526],[6.24938141],[0.01155857],[0.00928533],[0.87461387],[-0.01748553],[0.],[5.48126581],[5.98533685]
[1.5],[-0.5],[-0.00471245],[6.21993153],[0.01152916],[0.0092664],[0.92546186],[-0.0195262],[0.],[5.48531818],[5.98917671]
[1.12204654],[-0.12204654],[-0.02994442],[6.03367926],[0.01159218],[0.00950338],[0.31956392],[0.00572668],[0.],[5.48832652],[5.98990514]
[0.8876392],[0.1123608],[0.00193202],[6.04533645],[0.01156104],[0.00947836],[0.08252999],[0.00309008],[0.],[5.49138231],[5.99081244]
[0.76976802],[0.23023198],[-0.01098774],[5.97891187],[0.01156568],[0.00948729],[-0.05954454],[0.00403238],[0.],[5.49405693],[5.99061765]
[0.72014075],[0.27985925],[0.00916655],[6.03371783],[0.01156759],[0.00948556],[-0.12602254],[0.00385001],[0.],[5.49701755],[5.99132312]
[0.69746691],[0.30253309],[-0.00934908],[5.97730811],[0.01157582],[0.00948482],[-0.15730222],[0.00377164],[0.],[5.49965245],[5.99109372]
[0.7063937],[0.2936063],[0.00731096],[6.02100798],[0.0115701],[0.00947425],[-0.14507906],[0.00265712],[0.],[5.50251264],[5.99158336]
[0.75785053],[0.24214947],[0.00300621],[6.0391084],[0.01154262],[0.00945085],[-0.07714334],[0.00018415],[0.],[5.50545644],[5.99236125]
[0.81574752],[0.18425248],[0.00628351],[6.0770552],[0.01152728],[0.00943638],[-0.00485431],[-0.00134869],[0.],[5.50859227],[5.99374753]
[0.90741206],[0.09258794],[-0.0012041],[6.0697378],[0.01149614],[0.00941088],[0.09893211],[-0.00405437],[0.],[5.51167075],[5.99499134]
[0.98951253],[0.01048747],[-0.00676989],[6.02864635],[0.01147787],[0.00939842],[0.18395766],[-0.00537966],[0.],[5.51450691],[5.99554221]
[1.10350913],[-0.10350913],[-0.00249456],[6.01360753],[0.01144787],[0.00937442],[0.29037819],[-0.00793597],[0.],[5.51724501],[5.9958379]
[1.23471704],[-0.23471704],[0.00392986],[6.03724016],[0.01141947],[0.0093532],[0.40024108],[-0.01020208],[0.],[5.52009774],[5.99651558]
[0.9837579],[0.0162421],[0.02114378],[6.16489023],[0.01145852],[0.00945807],[0.17643775],[0.00094731],[0.],[5.52363511],[5.99927154]
[0.90314697],[0.09685303],[0.00755087],[6.21144055],[0.01144118],[0.00944865],[0.08942869],[-4.83925369e-05],[0.],[5.52740845],[6.00274434]
[0.92371724],[0.07628276],[0.00262287],[6.22773235],[0.01141178],[0.0094247],[0.10937647],[-0.00258649],[0.],[5.53125048],[6.00642696]
[0.96074353],[0.03925647],[0.00726271],[6.27296257],[0.01139533],[0.0094142],[0.14723488],[-0.00370187],[0.],[5.53531956],[6.01078963]
[1.04025738],[-0.04025738],[0.00369441],[6.29613744],[0.0113676],[0.00939233],[0.22431421],[-0.00602787],[0.],[5.53949345],[6.01546022]
[1.15450635],[-0.15450635],[0.00270218],[6.31315075],[0.011338],[0.00936866],[0.32591232],[-0.00855021],[0.],[5.54373779],[6.02033284]
[1.30268518],[-0.30268518],[-0.00139474],[6.30434558],[0.01130721],[0.0093435],[0.44394784],[-0.01123967],[0.],[5.54791053],[6.02498158]
[1.43009068],[-0.43009068],[0.00681524],[6.34731122],[0.01128281],[0.0093315],[0.53509769],[-0.01252495],[0.],[5.55229609],[6.0302575]
[1.5],[-0.5],[0.0016253],[6.35762751],[0.01125214],[0.00930665],[0.64734557],[-0.01519187],[0.],[5.55671419],[6.03561591]
[1.5],[-0.5],[-0.00668551],[6.31512354],[0.01122608],[0.00929428],[0.73670167],[-0.01652116],[0.],[5.56087487],[6.04019091]
[1.5],[-0.5],[0.01441503],[6.40615622],[0.01121786],[0.00933005],[0.68536846],[-0.01268071],[0.],[5.56551214],[6.04618106]
[1.5],[-0.5],[0.00283507],[6.42431813],[0.01118792],[0.00930679],[0.7221013],[-0.01517668],[0.],[5.57022361],[6.05237043]
[1.5],[-0.5],[0.00309035],[6.44417154],[0.01115823],[0.00928405],[0.80163177],[-0.01762325],[0.],[5.57501814],[6.05878346]
[1.5],[-0.5],[0.00590855],[6.48224724],[0.01113141],[0.00926888],[0.88226431],[-0.01925794],[0.],[5.57999526],[6.06571474]
[1.5],[-0.5],[0.00921694],[6.54199372],[0.01111016],[0.0092686],[0.92334704],[-0.0192886],[0.],[5.58527284],[6.07351051]
[1.5],[-0.5],[0.00687815],[6.58699056],[0.01108485],[0.00925717],[0.96167352],[-0.02052256],[0.],[5.59076833],[6.08191518]
[1.5],[-0.5],[0.00527905],[6.62176363],[0.01105747],[0.00924002],[0.98083676],[-0.02237698],[0.],[5.59642444],[6.09075146]
[1.5],[-0.5],[0.00156129],[6.63210214],[0.01102737],[0.00921536],[0.99041838],[-0.02504882],[0.],[5.60210623],[6.09961232]
[1.5],[-0.5],[-0.00522493],[6.59744988],[0.01100011],[0.00919819],[0.99520919],[-0.02691354],[0.],[5.60756675],[6.10776096]
[1.5],[-0.5],[-0.01186054],[6.51920054],[0.01098551],[0.0092149],[0.99760459],[-0.02509913],[0.],[5.61256803],[6.11449543]
[1.5],[-0.5],[0.00061131],[6.52318576],[0.01095538],[0.0091897],[0.9988023],[-0.02783757],[0.],[5.61756374],[6.1211849]
[1.5],[-0.5],[0.0110458],[6.59523955],[0.01093889],[0.0092009],[0.99940115],[-0.02661911],[0.],[5.62292733],[6.12894426]
[1.5],[-0.5],[0.00038261],[6.59776297],[0.01090886],[0.00917567],[0.99970057],[-0.02936492],[0.],[5.62827535],[6.13661792]
[1.5],[-0.5],[0.00597604],[6.63719145],[0.0108829],[0.00916117],[0.99985029],[-0.03094691],[0.],[5.63381032],[6.14481134]
[1.5],[-0.5],[-0.00353507],[6.61372852],[0.01085441],[0.00913976],[0.99992514],[-0.03328697],[0.],[5.63918622],[6.15248661]
[1.5],[-0.5],[0.00494534],[6.64643564],[0.01082735],[0.00912201],[0.99996257],[-0.03523071],[0.],[5.64471205],[6.1605716]
[1.5],[-0.5],[-0.00245011],[6.63015116],[0.01079829],[0.00909876],[0.99998129],[-0.03778235],[0.],[5.65011824],[6.16825771]
[1.5],[-0.5],[-0.00449352],[6.60035841],[0.01077091],[0.00907987],[0.99999064],[-0.03986068],[0.],[5.65533132],[6.17533036]
[1.5],[-0.5],[0.00207615],[6.61406177],[0.01074182],[0.00905624],[0.99999532],[-0.04246708],[0.],[5.66059097],[6.18251155]
[1.5],[-0.5],[0.00389183],[6.63980258],[0.01071404],[0.00903596],[0.99999766],[-0.04470855],[0.],[5.66596299],[6.18999652]
[1.5],[-0.5],[-0.03392988],[6.41451487],[0.01081516],[0.00935502],[0.75018897],[-0.01000761],[0.],[5.67006959],[6.19367145]
[1.31308412],[-0.31308412],[0.01914708],[6.53733411],[0.01082682],[0.0094365],[0.40848386],[-0.00133558],[0.],[5.67482746],[6.19929654]
[0.73416122],[0.26583878],[-0.02496771],[6.37411187],[0.01088854],[0.00959057],[-0.16723669],[0.01485914],[0.],[5.67866378],[6.20215793]
[0.55798794],[0.44201206],[-0.00856609],[6.31951068],[0.01089297],[0.00958524],[-0.44122103],[0.01430411],[0.],[5.68217951],[6.20407877]
[0.49175897],[0.50824103],[0.00859979],[6.37385712],[0.01092285],[0.00958011],[-0.56483032],[0.01376879],[0.],[5.6859741],[6.20685771]
[0.48844999],[0.51155001],[-0.00441033],[6.3457463],[0.01091309],[0.00955938],[-0.57247556],[0.01160242],[0.],[5.68959365],[6.20913105]
[0.50750326],[0.49249674],[0.00588212],[6.38307278],[0.01091959],[0.00954308],[-0.53361407],[0.00989505],[0.],[5.69339812],[6.21197814]
[0.50605693],[0.49394307],[0.01054516],[6.45038329],[0.01099779],[0.00954886],[-0.52933207],[0.010501],[0.],[5.69755099],[6.21588037]
[0.54391756],[0.45608244],[0.00133568],[6.45899896],[0.01096933],[0.00952314],[-0.45977555],[0.00780438],[0.],[5.70172834],[6.21985975]
[0.59813936],[0.40186064],[-0.003668],[6.43530732],[0.0109506],[0.00950087],[-0.36645812],[0.00546281],[0.],[5.7057528],[6.22338621]
[0.65509201],[0.34490799],[0.00573639],[6.47222275],[0.01094359],[0.0094843],[-0.27614639],[0.00371669],[0.],[5.70995771],[6.22745919]
[0.71615337],[0.28384663],[-0.00579886],[6.43469127],[0.01093321],[0.00946799],[-0.18797649],[0.00199613],[0.],[5.71393364],[6.23085118]
[0.78734858],[0.21265142],[-0.00505921],[6.40213678],[0.01091573],[0.00944942],[-0.09479985],[3.2464216e-05],[0.],[5.71770917],[6.23365479]
[0.78317157],[0.21682843],[0.01237664],[6.48137374],[0.01094783],[0.00946795],[-0.09718275],[0.00199131],[0.],[5.72189868],[6.23770947]
[0.80603985],[0.19396015],[-0.00718168],[6.43482655],[0.01093887],[0.00945691],[-0.06922033],[0.00082516],[0.],[5.72580985],[6.2409359]
[0.83395145],[0.16604855],[-0.00799541],[6.38337747],[0.01093354],[0.00944951],[-0.03566579],[4.22249157e-05],[0.],[5.72941731],[6.24326739]
[0.84895921],[0.15104079],[-0.00936578],[6.32359217],[0.01093519],[0.00944905],[-0.01767855],[-6.17390208e-06],[0.],[5.73267699],[6.24458215]
[0.76649435],[0.23350565],[0.01512446],[6.4192331],[0.0109847],[0.00948945],[-0.11534563],[0.00426025],[0.],[5.73644348],[6.24744085]
[0.74733534],[0.25266466],[0.00773037],[6.46885616],[0.01097996],[0.00948069],[-0.14109022],[0.0033367],[0.],[5.74046155],[6.25106499]
[0.77914603],[0.22085397],[0.00458249],[6.49849963],[0.01095921],[0.00946074],[-0.10129709],[0.00123008],[0.],[5.74462019],[6.25511502]
[0.77225956],[0.22774044],[0.01116103],[6.5710296],[0.01098049],[0.0094709],[-0.10823562],[0.00230348],[0.],[5.74915393],[6.26028593]
[0.82640124],[0.17359876],[-0.00059548],[6.56711666],[0.01095047],[0.00944499],[-0.04321288],[-0.0004362],[0.],[5.75364132],[6.26530815]
[0.91644904],[0.08355096],[0.00086285],[6.57278306],[0.01092067],[0.00941926],[0.05748764],[-0.00316376],[0.],[5.75813519],[6.27034093]
[1.02969477],[-0.02969477],[-0.00257969],[6.55582731],[0.01089267],[0.00939533],[0.17143153],[-0.00570751],[0.],[5.76251138],[6.27501379]
[1.16471498],[-0.16471498],[-0.00256272],[6.53902657],[0.01086431],[0.00937145],[0.29203889],[-0.00825293],[0.],[5.76677139],[6.27933516]
[1.27825738],[-0.27825738],[0.00695893],[6.58453119],[0.0108435],[0.00935991],[0.3831432],[-0.00948495],[0.],[5.77125767],[6.28433063]
[1.43680083],[-0.43680083],[-0.00042694],[6.58171999],[0.01081375],[0.00933425],[0.4973165],[-0.0122298],[0.],[5.77570392],[6.28919832]
[0.88362265],[0.11637735],[-0.02800727],[6.39738396],[0.01088026],[0.00953696],[0.01730399],[0.00925417],[0.],[5.7791145],[6.29096911]
[0.746353],[0.253647],[-0.00065721],[6.39317952],[0.01085051],[0.00951089],[-0.15426512],[0.00651668],[0.],[5.7824833],[6.2926421]
[0.73052557],[0.26947443],[-0.00298501],[6.3740958],[0.01082476],[0.00948734],[-0.17807541],[0.00403771],[0.],[5.78572892],[6.29397534]
[0.77421333],[0.22578667],[-0.00137279],[6.36534548],[0.01079593],[0.00946183],[-0.12265959],[0.00134488],[0.],[5.78890874],[6.29514353]
[0.81558107],[0.18441893],[0.00763956],[6.41397393],[0.01079105],[0.00945279],[-0.07105821],[0.00038914],[0.],[5.79233788],[6.29708855]
[0.89555779],[0.10444221],[0.00216116],[6.42783558],[0.0107632],[0.00942818],[0.01990334],[-0.0022173],[0.],[5.79582426],[6.29922863]
[0.89197698],[0.10802302],[-0.01228574],[6.34886488],[0.01078162],[0.00944622],[0.01760732],[-0.00030623],[0.],[5.79885828],[6.30004108]
[0.95693187],[0.04306813],[0.0003063],[6.35080955],[0.01075204],[0.0094203],[0.0851514],[-0.00305391],[0.],[5.80188632],[6.30087206]
[0.84664037],[0.15335963],[-0.01691424],[6.24339044],[0.01080213],[0.00947759],[-0.03265644],[0.00300929],[0.],[5.80430844],[6.2999312]
[0.80649889],[0.19350111],[-0.00875219],[6.18874709],[0.01079964],[0.00947376],[-0.08146065],[0.0026053],[0.],[5.8064175],[6.29811133]
[0.79267636],[0.20732364],[-0.00895746],[6.13331166],[0.01080135],[0.00947101],[-0.09858977],[0.00231438],[0.],[5.80821086],[6.29541388]
[0.69754529],[0.30245471],[-0.0154392],[6.03861826],[0.01086786],[0.00951397],[-0.22029835],[0.00684014],[0.],[5.80947489],[6.29121063]
[0.70162508],[0.29837492],[0.00244229],[6.05336631],[0.01084111],[0.00948956],[-0.21693115],[0.00427128],[0.],[5.81081289],[6.28731758]
[0.71602112],[0.28397888],[-0.00807189],[6.00450418],[0.01084487],[0.00948236],[-0.19627427],[0.00351235],[0.],[5.8118755],[6.28268847]
[0.77535698],[0.22464302],[-0.00165651],[5.99455768],[0.01081644],[0.00945711],[-0.11928539],[0.00084593],[0.],[5.8128777],[6.27797232]
[0.85414962],[0.14585038],[-0.00404148],[5.97033078],[0.01079364],[0.00943588],[-0.02461287],[-0.00140119],[0.],[5.8137415],[6.27293683]
[0.67977272],[0.32022728],[0.02088264],[6.09500705],[0.01091524],[0.00953624],[-0.24175729],[0.00917803],[0.],[5.81528454],[6.27002446]
[0.58013156],[0.41986844],[0.01228649],[6.16989331],[0.01096727],[0.00955348],[-0.39550619],[0.0109851],[0.],[5.81722995],[6.26838551]
[0.5694532],[0.4305468],[0.00400734],[6.19461817],[0.0109491],[0.00953186],[-0.41574261],[0.00871958],[0.],[5.81930032],[6.26717808]
[0.59066826],[0.40933174],[0.00547155],[6.22851231],[0.01094218],[0.00951432],[-0.37979644],[0.00687701],[0.],[5.82154529],[6.26654519]
[0.55342931],[0.44657069],[-0.01370922],[6.14312424],[0.01104672],[0.00954236],[-0.43540803],[0.00982039],[0.],[5.82330949],[6.26452503]
[0.57446412],[0.42553588],[0.00277677],[6.1601823],[0.01102264],[0.00951837],[-0.40028673],[0.00730331],[0.],[5.8251576],[6.26281714]
[0.62582292],[0.37417708],[-0.00203782],[6.14762898],[0.01099551],[0.00949343],[-0.31712165],[0.00467913],[0.],[5.82692669],[6.26093174]
[0.68664093],[0.31335907],[0.00497407],[6.1782077],[0.01098109],[0.00947452],[-0.2256896],[0.00268515],[0.],[5.82885384],[6.2595777]
[0.71017505],[0.28982495],[0.01013003],[6.24079313],[0.01100531],[0.00947824],[-0.18978707],[0.00307769],[0.],[5.83111377],[6.25927024]
[0.68377068],[0.31622932],[-0.01254918],[6.16247632],[0.01105285],[0.00949779],[-0.22336516],[0.00513886],[0.],[5.83293165],[6.25768591]
[0.62091457],[0.37908543],[-0.01367822],[6.07818465],[0.01112164],[0.00952573],[-0.31358998],[0.0080763],[0.],[5.83427712],[6.25474782]
[0.63540211],[0.36459789],[-0.00202052],[6.06590352],[0.01109371],[0.00950075],[-0.29303975],[0.00544979],[0.],[5.83554784],[6.2516568]
[0.63319405],[0.36680595],[0.0102183],[6.12788676],[0.01112716],[0.00950483],[-0.29350971],[0.00587959],[0.],[5.83715163],[6.24963093]
[0.67968596],[0.32031404],[0.00072158],[6.13230852],[0.01109692],[0.00947888],[-0.22537749],[0.00314491],[0.],[5.83877088],[6.24771058]
[0.64057729],[0.35942271],[-0.01425942],[6.04486538],[0.01117501],[0.00951166],[-0.27762582],[0.00659748],[0.],[5.83990152],[6.2443904]
[0.65973068],[0.34026932],[-0.00441962],[6.01814937],[0.01115603],[0.00949118],[-0.24986388],[0.00444204],[0.],[5.8408794],[6.24068727]
[0.68917839],[0.31082161],[-0.00715516],[5.97508858],[0.01115436],[0.00947993],[-0.20634543],[0.00325654],[0.],[5.84161568],[6.23633993]
[0.66584277],[0.33415723],[-0.0125577],[5.90005524],[0.0112053],[0.00949954],[-0.2362353],[0.0053225],[0.],[5.84193629],[6.2308356]
[0.64464475],[0.35535525],[0.01047237],[5.96184279],[0.01123507],[0.00950515],[-0.26593614],[0.00591274],[0.],[5.8425941],[6.22643271]
[0.5794465],[0.4205535],[0.01419331],[6.04646107],[0.01132226],[0.00953716],[-0.36483217],[0.00927456],[0.],[5.84371253],[6.22348692]
[0.59170648],[0.40829352],[-0.0011722],[6.03937341],[0.01129215],[0.00951136],[-0.34655719],[0.00656564],[0.],[5.84478594],[6.22047334]
[0.59857956],[0.40142044],[-0.00917033],[5.98399038],[0.0113195],[0.00950952],[-0.33258938],[0.00637243],[0.],[5.84554962],[6.21660257]
[0.58717479],[0.41282521],[0.01092151],[6.04934457],[0.011369],[0.00951784],[-0.34746272],[0.00724672],[0.],[5.84666765],[6.21386488]
[0.62195959],[0.37804041],[-0.00281611],[6.03230894],[0.01134334],[0.00949398],[-0.29216981],[0.00473754],[0.],[5.84768609],[6.21089316]
[0.67108251],[0.32891749],[-0.00531375],[6.00025473],[0.01132988],[0.00947608],[-0.21734072],[0.00285023],[0.],[5.8485231],[6.20744542]
[0.54708239],[0.45291761],[-0.01971669],[5.88194954],[0.01150643],[0.00956223],[-0.40617086],[0.01190002],[0.],[5.84870648],[6.20211768]
[0.52742816],[0.47257184],[-0.0040773],[5.85796709],[0.0114881],[0.00954074],[-0.44435184],[0.00965066],[0.],[5.84875728],[6.1964846]
[0.4705171],[0.5294829],[0.0141941],[5.94111566],[0.01162863],[0.00957244],[-0.54637349],[0.0129679],[0.],[5.84926396],[6.1923047]
[0.4783793],[0.5216207],[-0.00215784],[5.92829566],[0.01160167],[0.00954749],[-0.53212315],[0.01035746],[0.],[5.84969754],[6.18798338]
[0.50218869],[0.49781131],[-0.00596546],[5.89293067],[0.01160662],[0.00953151],[-0.48312407],[0.0086825],[0.],[5.84993472],[6.18315394]
[0.54615121],[0.45384879],[-0.003795],[5.87056699],[0.01158828],[0.00950948],[-0.40078616],[0.00636896],[0.],[5.85004791],[6.1780375]
[0.54237767],[0.45762233],[0.01202419],[5.94115578],[0.01167091],[0.00952509],[-0.4006139],[0.00800883],[0.],[5.85054773],[6.1741602]
[0.51724915],[0.48275085],[0.01201319],[6.01252799],[0.01175389],[0.00954051],[-0.44096745],[0.00962642],[0.],[5.85143636],[6.17151459]
[0.52607668],[0.47392332],[0.00643586],[6.05122379],[0.01175772],[0.00952624],[-0.42371865],[0.0081294],[0.],[5.85253241],[6.16954567]
[0.5551368],[0.4448632],[0.0056337],[6.08531456],[0.01175218],[0.00950923],[-0.37042236],[0.00634252],[0.],[5.85380947],[6.16816697]
[0.61238935],[0.38761065],[-0.00010753],[6.08466018],[0.01171991],[0.00948312],[-0.27501843],[0.00359229],[0.],[5.85507593],[6.16680012]
[0.65908462],[0.34091538],[0.00747366],[6.13013485],[0.01172259],[0.00947326],[-0.20130632],[0.00255188],[0.],[5.85658492],[6.16619998]
[0.69490082],[0.30509918],[-0.00825968],[6.07950188],[0.01172721],[0.00946702],[-0.147995],[0.00189367],[0.],[5.85780786],[6.1647809]
[0.70641401],[0.29358599],[0.01005593],[6.14063693],[0.01174399],[0.00947035],[-0.13013329],[0.00224543],[0.],[5.85935948],[6.16438571]
[0.75777156],[0.24222844],[0.00356325],[6.16251754],[0.01171768],[0.00944803],[-0.0621956],[-0.00011484],[0.],[5.86102262],[6.16435513]
[0.82307009],[0.17692991],[0.00531917],[6.19529701],[0.01169704],[0.00943031],[0.01870121],[-0.00199196],[0.],[5.86285647],[6.16486159]
[0.84263532],[0.15736468],[0.01050049],[6.26035066],[0.01170311],[0.00943651],[0.04271287],[-0.00133449],[0.],[5.86503715],[6.16642456]
[0.89614044],[0.10385956],[-0.00523236],[6.22759428],[0.01168003],[0.00941857],[0.10230146],[-0.0032378],[0.],[5.86702616],[6.16742579]
[0.85177103],[0.14822897],[-0.01380715],[6.14160892],[0.01170372],[0.00944821],[0.05354867],[-9.59177061e-05],[0.],[5.86853254],[6.16700322]
[0.88983843],[0.11016157],[0.00206653],[6.15430074],[0.01167296],[0.0094235],[0.0946386],[-0.00271457],[0.],[5.87010028],[6.16679531]
[0.92872061],[0.07127939],[0.00784695],[6.20259322],[0.0116592],[0.00941557],[0.1362273],[-0.00355632],[0.],[5.87192436],[6.16738125]
[0.90864175],[0.09135825],[-0.01196249],[6.12839478],[0.01166625],[0.00943142],[0.11497508],[-0.00187446],[0.],[5.87333138],[6.16674312]
[0.90748453],[0.09251547],[-0.00882702],[6.07429929],[0.01165644],[0.00942821],[0.11285932],[-0.00221487],[0.],[5.8744339],[6.16522999]
[0.95813427],[0.04186573],[0.00449288],[6.10159039],[0.0116302],[0.0094082],[0.16491729],[-0.00433951],[0.],[5.87568009],[6.16418833]
[1.05081455],[-0.05081455],[-0.00255054],[6.08602804],[0.01159993],[0.00938426],[0.25464419],[-0.00688742],[0.],[5.87683408],[6.162909]
[0.90859057],[0.09140943],[-0.01816456],[5.97547801],[0.01163871],[0.0094547],[0.11255477],[0.00059069],[0.],[5.87737524],[6.15984112]
[0.90032396],[0.09967604],[-0.00347521],[5.95471199],[0.01161019],[0.00943224],[0.1009622],[-0.00178739],[0.],[5.87779952],[6.15648355]
[0.87998944],[0.12001056],[0.01053768],[6.01746085],[0.01161071],[0.00943866],[0.07816162],[-0.00110722],[0.],[5.87856571],[6.15420802]
[0.85046906],[0.14953094],[-0.01087022],[5.95204974],[0.01161491],[0.0094471],[0.04440203],[-0.00021285],[0.],[5.87896885],[6.15089907]
[0.89815804],[0.10184196],[0.00031088],[5.95390014],[0.01158304],[0.00942118],[0.09621216],[-0.00296045],[0.],[5.87937992],[6.14767458]
[0.83730951],[0.16269049],[0.01449844],[6.04022243],[0.01161293],[0.00945647],[0.02863703],[0.00077876],[0.],[5.88026232],[6.1459158]
[0.86911358],[0.13088642],[-0.00074782],[6.03570541],[0.01158122],[0.00943066],[0.06318285],[-0.00195457],[0.],[5.88111509],[6.14411187]
[0.83685311],[0.16314689],[-0.01259114],[5.95970897],[0.01159916],[0.00945088],[0.02690538],[0.00018744],[0.],[5.88154626],[6.14109355]
[0.57322838],[0.42677162],[-0.02340655],[5.82021274],[0.01175137],[0.00958305],[-0.33842168],[0.01407497],[0.],[5.88120978],[6.13584135]
[0.50773587],[0.49226413],[0.00354161],[5.84082565],[0.01172801],[0.00956032],[-0.46173495],[0.01170096],[0.],[5.88098823],[6.13101251]
[0.42814561],[0.57185439],[-0.01477634],[5.75451961],[0.01189289],[0.00959668],[-0.61827199],[0.01549618],[0.],[5.88029441],[6.12485005]
[0.42465402],[0.57534598],[0.00129625],[5.76197891],[0.01186232],[0.0095708],[-0.62903389],[0.01279592],[0.],[5.87964533],[6.11891055]
[0.4114644],[0.5885356],[0.01067354],[5.8234796],[0.01197519],[0.00957719],[-0.6511165],[0.01346398],[0.],[5.8793372],[6.11407492]
[0.35641371],[0.64358629],[-0.01543115],[5.73361661],[0.01226132],[0.00961903],[-0.77113464],[0.01782306],[0.],[5.87853777],[6.10784755]
[0.35884993],[0.64115007],[0.00229823],[5.7467938],[0.01223691],[0.00959412],[-0.76631477],[0.0152299],[0.],[5.87781501],[6.1019378]
[0.38542423],[0.61457577],[0.00166993],[5.75639053],[0.01220813],[0.00956857],[-0.69722909],[0.01256287],[0.],[5.87714887],[6.09628186]
[0.38099734],[0.61900266],[0.01161022],[5.82322351],[0.01237716],[0.00958096],[-0.69503063],[0.01385664],[0.],[5.87685303],[6.09181242]
[0.34962534],[0.65037466],[-0.01350998],[5.74455186],[0.01262008],[0.0096069],[-0.76152494],[0.01656039],[0.],[5.87612722],[6.08612844]
