w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[1.08775148],[-0.08775148],[0.00409572],[1.41592333],[0.00868683],[0.00756859],0.0,0.0,0.0,[1.41592333],[1.41592333]
[1.09012959],[-0.09012959],[-0.00428454],[1.40985675],[0.00866788],[0.00755447],0.0,0.0,0.0,[1.40985675],[1.40985675]
[1.08285198],[-0.08285198],[-0.01757237],[1.38508223],[0.00872613],[0.00764532],0.0,0.0,0.0,[1.38508223],[1.38508223]
[1.08537742],[-0.08537742],[0.0036927],[1.39019691],[0.00870583],[0.00762923],0.0,0.0,0.0,[1.39019691],[1.39019691]
[1.08824425],[-0.08824425],[0.00191028],[1.39285258],[0.0086829],[0.00760959],0.0,0.0,0.0,[1.39285258],[1.39285258]
[1.09064198],[-0.09064198],[-0.00421972],[1.38697513],[0.00866381],[0.00759512],0.0,0.0,0.0,[1.38697513],[1.38697513]
[1.09264771],[-0.09264771],[0.00543944],[1.3945195],[0.0086479],[0.00758496],0.0,0.0,0.0,[1.3945195],[1.3945195]
[1.09288947],[-0.09288947],[0.00905993],[1.40715374],[0.00864599],[0.00759384],0.0,0.0,0.0,[1.40715374],[1.40715374]
[1.09585758],[-0.09585758],[0.00111514],[1.40872291],[0.00862257],[0.00757343],0.0,0.0,0.0,[1.40872291],[1.40872291]
[1.09885121],[-0.09885121],[0.00085396],[1.4099259],[0.00859908],[0.00755289],0.0,0.0,0.0,[1.4099259],[1.4099259]
[1.09783398],[-0.09783398],[0.01092956],[1.42533577],[0.00860705],[0.00757552],0.0,0.0,0.0,[1.42533577],[1.42533577]
[1.09888808],[-0.09888808],[0.00762062],[1.43619771],[0.00859879],[0.00757577],0.0,0.0,0.0,[1.43619771],[1.43619771]
[1.10145149],[-0.10145149],[0.00369035],[1.44149779],[0.00857878],[0.0075599],0.0,0.0,0.0,[1.44149779],[1.44149779]
[1.10431048],[-0.10431048],[-0.00226399],[1.43823425],[0.00855657],[0.007541],0.0,0.0,0.0,[1.43823425],[1.43823425]
[1.10726899],[-0.10726899],[0.00155919],[1.44047673],[0.00853371],[0.00752118],0.0,0.0,0.0,[1.44047673],[1.44047673]
[1.10850177],[-0.10850177],[0.00728718],[1.45097375],[0.00852422],[0.00751991],0.0,0.0,0.0,[1.45097375],[1.45097375]
[1.11087109],[-0.11087109],[0.00446468],[1.45745188],[0.00850604],[0.00750654],0.0,0.0,0.0,[1.45745188],[1.45745188]
[1.10811876],[-0.10811876],[0.0130471],[1.4764674],[0.00852717],[0.00754804],0.0,0.0,0.0,[1.4764674],[1.4764674]
[1.11109732],[-0.11109732],[-0.00146477],[1.47430472],[0.00850431],[0.00752809],0.0,0.0,0.0,[1.47430472],[1.47430472]
[1.11175075],[-0.11175075],[-0.00837641],[1.46195533],[0.00849931],[0.00753301],0.0,0.0,0.0,[1.46195533],[1.46195533]
[1.11407184],[-0.11407184],[-0.00464147],[1.45516971],[0.0084816],[0.00752018],0.0,0.0,0.0,[1.45516971],[1.45516971]
[1.11693431],[-0.11693431],[-0.00244437],[1.45161273],[0.00845986],[0.00750171],0.0,0.0,0.0,[1.45161273],[1.45161273]
[1.11965456],[-0.11965456],[-0.00320965],[1.44695356],[0.00843931],[0.00748488],0.0,0.0,0.0,[1.44695356],[1.44695356]
[1.12231633],[-0.12231633],[0.00348963],[1.45200289],[0.00841929],[0.00746879],0.0,0.0,0.0,[1.45200289],[1.45200289]
[1.12460645],[-0.12460645],[-0.00480331],[1.44502847],[0.00840215],[0.00745677],0.0,0.0,0.0,[1.44502847],[1.44502847]
[1.126328],[-0.126328],[-0.00629086],[1.435938],[0.00838931],[0.00745087],0.0,0.0,0.0,[1.435938],[1.435938]
[1.12652911],[-0.12652911],[0.00913619],[1.449057],[0.00838781],[0.00746115],0.0,0.0,0.0,[1.449057],[1.449057]
[1.12952873],[-0.12952873],[-0.00172058],[1.44656378],[0.00836553],[0.00744175],0.0,0.0,0.0,[1.44656378],[1.44656378]
[1.1293619],[-0.1293619],[-0.0097005],[1.43253138],[0.00836677],[0.00745601],0.0,0.0,0.0,[1.43253138],[1.43253138]
[1.13006519],[-0.13006519],[0.00830843],[1.44443347],[0.00836156],[0.00746095],0.0,0.0,0.0,[1.44443347],[1.44443347]
[1.12993166],[-0.12993166],[-0.00965081],[1.43049352],[0.00836255],[0.00747471],0.0,0.0,0.0,[1.43049352],[1.43049352]
[1.12727518],[-0.12727518],[-0.01288756],[1.41205796],[0.00838226],[0.00751505],0.0,0.0,0.0,[1.41205796],[1.41205796]
[1.13037228],[-0.13037228],[0.00047346],[1.41272651],[0.00835929],[0.00749449],0.0,0.0,0.0,[1.41272651],[1.41272651]
[1.11257607],[-0.11257607],[0.02478078],[1.44773498],[0.008493],[0.00769599],0.0,0.0,0.0,[1.44773498],[1.44773498]
[1.11398836],[-0.11398836],[0.00693119],[1.45776951],[0.00848224],[0.007692],0.0,0.0,0.0,[1.45776951],[1.45776951]
[1.11619119],[-0.11619119],[0.00501075],[1.46507402],[0.0084655],[0.00767984],0.0,0.0,0.0,[1.46507402],[1.46507402]
[1.11646178],[-0.11646178],[-0.00902239],[1.45185555],[0.00846344],[0.00768785],0.0,0.0,0.0,[1.45185555],[1.45185555]
[1.11067774],[-0.11067774],[0.01610048],[1.47523111],[0.00850752],[0.00775892],0.0,0.0,0.0,[1.47523111],[1.47523111]
[1.11199471],[-0.11199471],[0.00712419],[1.48574095],[0.00849744],[0.00775558],0.0,0.0,0.0,[1.48574095],[1.48574095]
[1.1131072],[-0.1131072],[0.00753427],[1.49693492],[0.00848895],[0.00775439],0.0,0.0,0.0,[1.49693492],[1.49693492]
[1.11617186],[-0.11617186],[0.00019015],[1.49721956],[0.00846564],[0.0077331],0.0,0.0,0.0,[1.49721956],[1.49721956]
[1.11801061],[-0.11801061],[0.00598272],[1.50617701],[0.00845172],[0.00772458],0.0,0.0,0.0,[1.50617701],[1.50617701]
[1.12044678],[-0.12044678],[-0.00431185],[1.49968259],[0.00843334],[0.00770998],0.0,0.0,0.0,[1.49968259],[1.49968259]
[1.12305812],[-0.12305812],[0.00369947],[1.50523063],[0.00841373],[0.00769368],0.0,0.0,0.0,[1.50523063],[1.50523063]
[1.12527049],[-0.12527049],[0.00503489],[1.51280929],[0.00839719],[0.0076816],0.0,0.0,0.0,[1.51280929],[1.51280929]
[1.12831354],[-0.12831354],[0.00127136],[1.51473262],[0.00837454],[0.00766108],0.0,0.0,0.0,[1.51473262],[1.51473262]
[1.12986193],[-0.12986193],[0.00668618],[1.5248604],[0.00836307],[0.00765607],0.0,0.0,0.0,[1.5248604],[1.5248604]
[1.13191103],[-0.13191103],[-0.00551517],[1.51645054],[0.00834793],[0.00764596],0.0,0.0,0.0,[1.51645054],[1.51645054]
[1.134369],[-0.134369],[-0.00433984],[1.50986938],[0.00832984],[0.00763174],0.0,0.0,0.0,[1.50986938],[1.50986938]
[1.1371021],[-0.1371021],[0.00333795],[1.51490925],[0.00830982],[0.00761479],0.0,0.0,0.0,[1.51490925],[1.51490925]
[1.13971232],[-0.13971232],[0.00384983],[1.52074138],[0.00829079],[0.00759922],0.0,0.0,0.0,[1.52074138],[1.52074138]
[1.14248901],[-0.14248901],[-0.00320543],[1.51586676],[0.00827064],[0.00758207],0.0,0.0,0.0,[1.51586676],[1.51586676]
[1.14457556],[-0.14457556],[0.00547705],[1.52416923],[0.00825556],[0.00757212],0.0,0.0,0.0,[1.52416923],[1.52416923]
[1.14039081],[-0.14039081],[-0.0144554],[1.50213675],[0.00828585],[0.00762684],0.0,0.0,0.0,[1.50213675],[1.50213675]
[1.13514452],[-0.13514452],[0.01549387],[1.52541066],[0.00832415],[0.00769198],0.0,0.0,0.0,[1.52541066],[1.52541066]
[1.13827113],[-0.13827113],[-3.00321152e-07],[1.52541021],[0.00830128],[0.00767085],0.0,0.0,0.0,[1.52541021],[1.52541021]
[1.14117651],[-0.14117651],[-0.00255383],[1.52151457],[0.00828015],[0.00765212],0.0,0.0,0.0,[1.52151457],[1.52151457]
[1.14155991],[-0.14155991],[0.00885154],[1.53498231],[0.00827737],[0.00765921],0.0,0.0,0.0,[1.53498231],[1.53498231]
[1.14306617],[-0.14306617],[0.006813],[1.54544014],[0.00826646],[0.00765483],0.0,0.0,0.0,[1.54544014],[1.54544014]
[1.14537216],[-0.14537216],[0.00488004],[1.55298195],[0.00824982],[0.00764235],0.0,0.0,0.0,[1.55298195],[1.55298195]
[1.14801659],[-0.14801659],[-0.0037943],[1.54708948],[0.00823081],[0.00762654],0.0,0.0,0.0,[1.54708948],[1.54708948]
[1.15090018],[-0.15090018],[-0.00279922],[1.54275883],[0.00821019],[0.00760842],0.0,0.0,0.0,[1.54275883],[1.54275883]
[1.15359742],[-0.15359742],[-0.00364306],[1.53713847],[0.008191],[0.00759232],0.0,0.0,0.0,[1.53713847],[1.53713847]
[1.15393403],[-0.15393403],[0.00893226],[1.55086859],[0.00818861],[0.00760031],0.0,0.0,0.0,[1.55086859],[1.55086859]
[1.15582939],[-0.15582939],[0.0059957],[1.56016714],[0.00817518],[0.00759243],0.0,0.0,0.0,[1.56016714],[1.56016714]
[1.15896607],[-0.15896607],[-0.00114494],[1.55838084],[0.00815305],[0.00757205],0.0,0.0,0.0,[1.55838084],[1.55838084]
[1.16215697],[-0.16215697],[0.00019169],[1.55867957],[0.00813067],[0.00755127],0.0,0.0,0.0,[1.55867957],[1.55867957]
[1.16505996],[-0.16505996],[0.00287738],[1.56316448],[0.00811041],[0.00753354],0.0,0.0,0.0,[1.56316448],[1.56316448]
[1.16822117],[-0.16822117],[-0.00115115],[1.56136505],[0.00808846],[0.00751333],0.0,0.0,0.0,[1.56136505],[1.56136505]
[1.1712121],[-0.1712121],[-0.00250415],[1.55745517],[0.00806781],[0.00749499],0.0,0.0,0.0,[1.55745517],[1.55745517]
[1.17371989],[-0.17371989],[-0.00445164],[1.55052194],[0.00805057],[0.00748167],0.0,0.0,0.0,[1.55052194],[1.55052194]
[1.17688527],[-0.17688527],[-0.00136277],[1.54840893],[0.00802892],[0.0074618],0.0,0.0,0.0,[1.54840893],[1.54840893]
[1.17941227],[-0.17941227],[-0.00442979],[1.5415498],[0.00801171],[0.00744854],0.0,0.0,0.0,[1.5415498],[1.5415498]
[1.17643614],[-0.17643614],[0.01310429],[1.56175072],[0.00803198],[0.00749122],0.0,0.0,0.0,[1.56175072],[1.56175072]
[1.17943281],[-0.17943281],[0.0025858],[1.56578909],[0.00801157],[0.0074731],0.0,0.0,0.0,[1.56578909],[1.56578909]
[1.18220245],[-0.18220245],[-0.00362227],[1.56011738],[0.0079928],[0.0074574],0.0,0.0,0.0,[1.56011738],[1.56011738]
[1.17862699],[-0.17862699],[-0.01371822],[1.53871534],[0.00801705],[0.00750601],0.0,0.0,0.0,[1.53871534],[1.53871534]
[1.18139842],[-0.18139842],[-0.00360829],[1.53316321],[0.00799824],[0.00749016],0.0,0.0,0.0,[1.53316321],[1.53316321]
[1.18464464],[-0.18464464],[-0.00046185],[1.53245512],[0.00797633],[0.00746966],0.0,0.0,0.0,[1.53245512],[1.53245512]
[1.18607377],[-0.18607377],[0.00707689],[1.54330015],[0.00796672],[0.00746757],0.0,0.0,0.0,[1.54330015],[1.54330015]
[1.18874869],[-0.18874869],[-0.00401596],[1.53710231],[0.00794879],[0.00745299],0.0,0.0,0.0,[1.53710231],[1.53710231]
[1.1767135],[-0.1767135],[0.02058843],[1.56874884],[0.00803009],[0.00758735],0.0,0.0,0.0,[1.56874884],[1.56874884]
[1.17993633],[-0.17993633],[-0.0007086],[1.56763723],[0.00800815],[0.00756669],0.0,0.0,0.0,[1.56763723],[1.56763723]
[1.18175239],[-0.18175239],[0.00626875],[1.57746435],[0.00799585],[0.00756017],0.0,0.0,0.0,[1.57746435],[1.57746435]
[1.18341784],[-0.18341784],[0.00659573],[1.58786888],[0.00798459],[0.00755522],0.0,0.0,0.0,[1.58786888],[1.58786888]
[1.18624989],[-0.18624989],[0.00341554],[1.5932923],[0.00796553],[0.00753871],0.0,0.0,0.0,[1.5932923],[1.5932923]
[1.18831078],[-0.18831078],[0.00573397],[1.60242819],[0.00795172],[0.00752999],0.0,0.0,0.0,[1.60242819],[1.60242819]
[1.1915814],[-0.1915814],[-0.00025748],[1.60201559],[0.00792989],[0.00750933],0.0,0.0,0.0,[1.60201559],[1.60201559]
[1.19485105],[-0.19485105],[-0.00057999],[1.60108643],[0.00790819],[0.00748883],0.0,0.0,0.0,[1.60108643],[1.60108643]
[1.19722663],[-0.19722663],[0.00497586],[1.60905321],[0.0078925],[0.00747735],0.0,0.0,0.0,[1.60905321],[1.60905321]
[1.19639738],[-0.19639738],[-0.01057658],[1.59203492],[0.00789797],[0.00749784],0.0,0.0,0.0,[1.59203492],[1.59203492]
[1.19968267],[-0.19968267],[-0.00052063],[1.59120606],[0.00787634],[0.00747735],0.0,0.0,0.0,[1.59120606],[1.59120606]
[1.20259193],[-0.20259193],[-0.00326195],[1.58601563],[0.00785729],[0.00746072],0.0,0.0,0.0,[1.58601563],[1.58601563]
[1.20386468],[-0.20386468],[0.00740848],[1.5977656],[0.00784898],[0.00746044],0.0,0.0,0.0,[1.5977656],[1.5977656]
[1.20716469],[-0.20716469],[0.00065202],[1.59880737],[0.00782753],[0.0074401],0.0,0.0,0.0,[1.59880737],[1.59880737]
[1.21047673],[-0.21047673],[0.00058797],[1.59974742],[0.00780611],[0.00741979],0.0,0.0,0.0,[1.59974742],[1.59974742]
[1.21344024],[-0.21344024],[0.0031441],[1.60477719],[0.00778704],[0.00740308],0.0,0.0,0.0,[1.60477719],[1.60477719]
[1.20721394],[-0.20721394],[-0.01605027],[1.57902009],[0.00782721],[0.00747784],0.0,0.0,0.0,[1.57902009],[1.57902009]
[1.20438359],[-0.20438359],[0.01287862],[1.59935569],[0.0078456],[0.00751806],0.0,0.0,0.0,[1.59935569],[1.59935569]
[1.20595608],[-0.20595608],[0.00684579],[1.61030455],[0.00783537],[0.00751454],0.0,0.0,0.0,[1.61030455],[1.61030455]
[1.20911652],[-0.20911652],[-0.00207794],[1.60695843],[0.00781489],[0.00749548],0.0,0.0,0.0,[1.60695843],[1.60695843]
[1.21164529],[-0.21164529],[-0.00462891],[1.59951997],[0.00779858],[0.00748275],0.0,0.0,0.0,[1.59951997],[1.59951997]
[1.21456316],[-0.21456316],[0.00334344],[1.60486787],[0.00777984],[0.0074663],0.0,0.0,0.0,[1.60486787],[1.60486787]
[1.21788113],[-0.21788113],[0.00085278],[1.60623646],[0.00775865],[0.00744606],0.0,0.0,0.0,[1.60623646],[1.60623646]
[1.21749124],[-0.21749124],[-0.00998597],[1.59019663],[0.00776113],[0.00746236],0.0,0.0,0.0,[1.59019663],[1.59019663]
[1.19558911],[-0.19558911],[-0.02628796],[1.5483936],[0.00790331],[0.00769236],0.0,0.0,0.0,[1.5483936],[1.5483936]
[1.19743951],[-0.19743951],[-0.0062474],[1.53872016],[0.0078911],[0.00768518],0.0,0.0,0.0,[1.53872016],[1.53872016]
[1.19850919],[-0.19850919],[0.00776154],[1.550663],[0.00788405],[0.0076856],0.0,0.0,0.0,[1.550663],[1.550663]
[1.1968645],[-0.1968645],[-0.01157819],[1.53270914],[0.00789489],[0.00771231],0.0,0.0,0.0,[1.53270914],[1.53270914]
[1.19405517],[-0.19405517],[0.0128821],[1.55245365],[0.00791346],[0.00775009],0.0,0.0,0.0,[1.55245365],[1.55245365]
[1.19527779],[-0.19527779],[-0.00748424],[1.54083472],[0.00790537],[0.00774866],0.0,0.0,0.0,[1.54083472],[1.54083472]
[1.17304522],[-0.17304522],[-0.0266846],[1.49971815],[0.0080552],[0.00797613],0.0,0.0,0.0,[1.49971815],[1.49971815]
[1.17393678],[-0.17393678],[0.00803549],[1.51176912],[0.00804908],[0.00797646],0.0,0.0,0.0,[1.51176912],[1.51176912]
[1.17708501],[-0.17708501],[-0.0015313],[1.50945416],[0.00802755],[0.00795536],0.0,0.0,0.0,[1.50945416],[1.50945416]
[1.17143617],[-0.17143617],[0.01570396],[1.53315857],[0.00806626],[0.00801832],0.0,0.0,0.0,[1.53315857],[1.53315857]
[1.16626822],[-0.16626822],[0.01529155],[1.55660294],[0.00810201],[0.00807611],0.0,0.0,0.0,[1.55660294],[1.55660294]
[1.16938666],[-0.16938666],[0.00161191],[1.55911204],[0.0080804],[0.00805481],0.0,0.0,0.0,[1.55911204],[1.55911204]
[1.16661091],[-0.16661091],[0.01291579],[1.57924921],[0.00809963],[0.00808945],0.0,0.0,0.0,[1.57924921],[1.57924921]
[1.16979114],[-0.16979114],[0.00095603],[1.58075902],[0.00807761],[0.00806754],0.0,0.0,0.0,[1.58075902],[1.58075902]
[1.17184499],[-0.17184499],[0.00568183],[1.58974063],[0.00806345],[0.00805638],0.0,0.0,0.0,[1.58974063],[1.58974063]
[1.17366286],[-0.17366286],[0.0062374],[1.59965648],[0.00805096],[0.00804753],0.0,0.0,0.0,[1.59965648],[1.59965648]
[1.17678101],[-0.17678101],[0.00177485],[1.60249563],[0.00802963],[0.0080265],0.0,0.0,0.0,[1.60249563],[1.60249563]
[1.17780611],[-0.17780611],[-0.00780856],[1.58998244],[0.00802264],[0.00802532],0.0,0.0,0.0,[1.58998244],[1.58998244]
[1.17943888],[-0.17943888],[0.00665216],[1.60055926],[0.00801153],[0.00801843],0.0,0.0,0.0,[1.60055926],[1.60055926]
[1.18267266],[-0.18267266],[-0.00063739],[1.59953909],[0.00798963],[0.00799654],0.0,0.0,0.0,[1.59953909],[1.59953909]
[1.18502105],[-0.18502105],[0.00498407],[1.60751131],[0.00797379],[0.00798312],0.0,0.0,0.0,[1.60751131],[1.60751131]
[1.18827296],[-0.18827296],[0.00057326],[1.60843282],[0.00795197],[0.0079613],0.0,0.0,0.0,[1.60843282],[1.60843282]
[1.1915459],[-0.1915459],[-3.66086305e-07],[1.60843223],[0.00793013],[0.00793943],0.0,0.0,0.0,[1.60843223],[1.60843223]
[1.19334526],[-0.19334526],[0.00634335],[1.61863508],[0.00791817],[0.00793155],0.0,0.0,0.0,[1.61863508],[1.61863508]
[1.19639119],[-0.19639119],[0.00255335],[1.62276803],[0.00789801],[0.00791203],0.0,0.0,0.0,[1.62276803],[1.62276803]
[1.19733187],[-0.19733187],[-0.00798303],[1.60981342],[0.00789181],[0.00791242],0.0,0.0,0.0,[1.60981342],[1.60981342]
[1.1893479],[-0.1893479],[0.01756447],[1.63808893],[0.00794478],[0.00799721],0.0,0.0,0.0,[1.63808893],[1.63808893]
[1.19261446],[-0.19261446],[-0.00050414],[1.63726311],[0.00792302],[0.00797533],0.0,0.0,0.0,[1.63726311],[1.63726311]
[1.19546952],[-0.19546952],[0.00341153],[1.64284868],[0.0079041],[0.00795744],0.0,0.0,0.0,[1.64284868],[1.64284868]
[1.19874101],[-0.19874101],[0.00075754],[1.64409321],[0.00788253],[0.00793578],0.0,0.0,0.0,[1.64409321],[1.64409321]
[1.20203327],[-0.20203327],[-0.00050694],[1.64325975],[0.00786094],[0.00791407],0.0,0.0,0.0,[1.64325975],[1.64325975]
[1.20402002],[-0.20402002],[-0.00596863],[1.63345174],[0.00784797],[0.00790471],0.0,0.0,0.0,[1.63345174],[1.63345174]
[1.20733573],[-0.20733573],[0.00012721],[1.63365953],[0.00782642],[0.007883],0.0,0.0,0.0,[1.63365953],[1.63365953]
[1.20375294],[-0.20375294],[-0.01365],[1.61136007],[0.00784971],[0.00792609],0.0,0.0,0.0,[1.61136007],[1.61136007]
[1.20666369],[-0.20666369],[-0.00329627],[1.6060486],[0.00783077],[0.00790809],0.0,0.0,0.0,[1.6060486],[1.6060486]
[1.20545485],[-0.20545485],[0.01104234],[1.62378314],[0.00783863],[0.00792867],0.0,0.0,0.0,[1.62378314],[1.62378314]
[1.20584523],[-0.20584523],[0.00887366],[1.63819203],[0.00783609],[0.00793416],0.0,0.0,0.0,[1.63819203],[1.63819203]
[1.2075225],[-0.2075225],[-0.00664158],[1.62731185],[0.00782521],[0.00792764],0.0,0.0,0.0,[1.62731185],[1.62731185]
[1.20898142],[-0.20898142],[0.00707274],[1.6388214],[0.00781576],[0.0079232],0.0,0.0,0.0,[1.6388214],[1.6388214]
[1.21153877],[-0.21153877],[-0.00454477],[1.63137333],[0.00779926],[0.00790861],0.0,0.0,0.0,[1.63137333],[1.63137333]
[1.21390597],[-0.21390597],[-0.00508707],[1.62307441],[0.00778406],[0.00789588],0.0,0.0,0.0,[1.62307441],[1.62307441]
[1.21590118],[-0.21590118],[0.00599256],[1.63280079],[0.00777128],[0.00788669],0.0,0.0,0.0,[1.63280079],[1.63280079]
[1.21615741],[-0.21615741],[-0.00907949],[1.61797579],[0.00776965],[0.00789372],0.0,0.0,0.0,[1.61797579],[1.61797579]
[1.21934238],[-0.21934238],[-0.00209212],[1.61459078],[0.00774935],[0.00787357],0.0,0.0,0.0,[1.61459078],[1.61459078]
[1.22168663],[-0.22168663],[0.00518474],[1.62296201],[0.00773448],[0.00786132],0.0,0.0,0.0,[1.62296201],[1.62296201]
[1.22102024],[-0.22102024],[0.01034638],[1.63975379],[0.0077387],[0.0078771],0.0,0.0,0.0,[1.63975379],[1.63975379]
[1.22194107],[-0.22194107],[0.00804723],[1.65294927],[0.00773287],[0.00787804],0.0,0.0,0.0,[1.65294927],[1.65294927]
[1.22472097],[-0.22472097],[0.00393479],[1.65945328],[0.00771532],[0.0078618],0.0,0.0,0.0,[1.65945328],[1.65945328]
[1.22804329],[-0.22804329],[-0.00116019],[1.657528],[0.00769445],[0.00784068],0.0,0.0,0.0,[1.657528],[1.657528]
[1.2234426],[-0.2234426],[-0.01455792],[1.63339784],[0.00772338],[0.00789314],0.0,0.0,0.0,[1.63339784],[1.63339784]
[1.21942575],[-0.21942575],[-0.01402496],[1.6104895],[0.00774882],[0.00793971],0.0,0.0,0.0,[1.6104895],[1.6104895]
[1.2216604],[-0.2216604],[0.00545845],[1.61928028],[0.00773465],[0.00792822],0.0,0.0,0.0,[1.61928028],[1.61928028]
[1.21856327],[-0.21856327],[0.01311898],[1.64052359],[0.00775431],[0.00796593],0.0,0.0,0.0,[1.64052359],[1.64052359]
[1.1972515],[-0.1972515],[-0.02595914],[1.59793701],[0.00789234],[0.00817342],0.0,0.0,0.0,[1.59793701],[1.59793701]
[1.19640913],[-0.19640913],[-0.01059349],[1.58100928],[0.00789789],[0.00818865],0.0,0.0,0.0,[1.58100928],[1.58100928]
[1.196464],[-0.196464],[0.0093693],[1.59582223],[0.00789753],[0.00819559],0.0,0.0,0.0,[1.59582223],[1.59582223]
[1.19699807],[-0.19699807],[0.00864619],[1.60962002],[0.00789401],[0.00819813],0.0,0.0,0.0,[1.60962002],[1.60962002]
[1.19480967],[-0.19480967],[0.01220436],[1.6292644],[0.00790847],[0.00822543],0.0,0.0,0.0,[1.6292644],[1.6292644]
[1.19797385],[-0.19797385],[0.00185037],[1.63227914],[0.00788758],[0.00820398],0.0,0.0,0.0,[1.63227914],[1.63227914]
[1.2005741],[-0.2005741],[0.00434273],[1.63936769],[0.00787049],[0.00818777],0.0,0.0,0.0,[1.63936769],[1.63936769]
[1.2029377],[-0.2029377],[0.00503852],[1.64762768],[0.00785503],[0.0081738],0.0,0.0,0.0,[1.64762768],[1.64762768]
[1.20602152],[-0.20602152],[-0.00248278],[1.64353698],[0.00783494],[0.00815342],0.0,0.0,0.0,[1.64353698],[1.64353698]
[1.20909891],[-0.20909891],[0.00255774],[1.64774072],[0.007815],[0.00813324],0.0,0.0,0.0,[1.64774072],[1.64774072]
[1.20866898],[-0.20866898],[-0.01004373],[1.63119126],[0.00781778],[0.00814494],0.0,0.0,0.0,[1.63119126],[1.63119126]
[1.21140008],[-0.21140008],[0.00399754],[1.63771201],[0.00780016],[0.00812796],0.0,0.0,0.0,[1.63771201],[1.63771201]
[1.2137418],[-0.2137418],[0.00515172],[1.64614904],[0.00778511],[0.00811461],0.0,0.0,0.0,[1.64614904],[1.64614904]
[1.21638849],[-0.21638849],[0.0043051],[1.65323587],[0.00776817],[0.0080986],0.0,0.0,0.0,[1.65323587],[1.65323587]
[1.21971654],[-0.21971654],[-0.00077055],[1.65196197],[0.00774697],[0.00807656],0.0,0.0,0.0,[1.65196197],[1.65196197]
[1.22303599],[-0.22303599],[-0.00103069],[1.65025931],[0.00772595],[0.00805474],0.0,0.0,0.0,[1.65025931],[1.65025931]
[1.22622185],[-0.22622185],[0.00219655],[1.65388418],[0.00770587],[0.00803426],0.0,0.0,0.0,[1.65388418],[1.65388418]
[1.22534822],[-0.22534822],[-0.01060721],[1.63634109],[0.00771137],[0.00805062],0.0,0.0,0.0,[1.63634109],[1.63634109]
[1.22701535],[-0.22701535],[0.00671444],[1.6473282],[0.00770089],[0.00804389],0.0,0.0,0.0,[1.6473282],[1.6473282]
[1.23037192],[-0.23037192],[-0.00077987],[1.64604351],[0.00767988],[0.00802201],0.0,0.0,0.0,[1.64604351],[1.64604351]
[1.23357386],[-0.23357386],[0.00221458],[1.6496888],[0.00765995],[0.00800165],0.0,0.0,0.0,[1.6496888],[1.6496888]
[1.23246687],[-0.23246687],[0.01088685],[1.66764871],[0.00766683],[0.00802031],0.0,0.0,0.0,[1.66764871],[1.66764871]
[1.23575398],[-0.23575398],[0.00167808],[1.67044716],[0.00764643],[0.00799925],0.0,0.0,0.0,[1.67044716],[1.67044716]
[1.23771649],[-0.23771649],[-0.00614183],[1.66018756],[0.00763431],[0.00799024],0.0,0.0,0.0,[1.66018756],[1.66018756]
[1.23678121],[-0.23678121],[-0.01067345],[1.64246763],[0.00764008],[0.00800741],0.0,0.0,0.0,[1.64246763],[1.64246763]
[1.23940381],[-0.23940381],[0.00452514],[1.64990002],[0.00762392],[0.00799245],0.0,0.0,0.0,[1.64990002],[1.64990002]
[1.2421644],[-0.2421644],[0.00412577],[1.65670713],[0.00760697],[0.00797635],0.0,0.0,0.0,[1.65670713],[1.65670713]
[1.24326031],[-0.24326031],[-0.00778559],[1.64380868],[0.00760027],[0.00797531],0.0,0.0,0.0,[1.64380868],[1.64380868]
[1.24253138],[-0.24253138],[0.0104103],[1.66092122],[0.00760473],[0.0079907],0.0,0.0,0.0,[1.66092122],[1.66092122]
[1.24557573],[-0.24557573],[0.00313409],[1.6661267],[0.00758614],[0.00797213],0.0,0.0,0.0,[1.6661267],[1.6661267]
[1.24792839],[-0.24792839],[0.00528886],[1.67493861],[0.00757184],[0.00795988],0.0,0.0,0.0,[1.67493861],[1.67493861]
